"id","N","P","K","temperature","humidity","ph","rainfall","crop","crop_code","depto_code","id_depto","departamento_colombia","zona_vida","crop_code","crop","temperature_min","temperature_max","rainfall_min","rainfall_max"
560,35,57,25,27.0956288,42.26206161,8.340398059,71.12710390000002,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
561,22,55,24,28.56800579,57.30636014,8.66077954,64.53027638,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
562,35,51,17,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
563,17,56,17,27.94293692,45.41393636,5.9565851,69.66289997,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
564,28,57,17,30.47757686,61.58245338,9.416003106,61.86633917,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
565,22,36,16,30.58139475,50.77148138,8.18422855,64.58559639,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
566,11,41,19,26.85911286,41.81420849,5.131779302,44.13827124,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
567,38,38,18,26.31051759,61.18749126,6.294130312999999,35.73403813,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
568,23,37,24,28.77833449,44.2252605,7.991902443,33.95825723,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
569,25,35,20,28.90245417,43.35365671,8.923095695,71.90018566,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
570,40,45,20,29.37687468,57.69622912,6.878498176,38.34303462,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
571,23,58,19,24.17093241,58.25204566,5.243634848999999,59.18953429,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
572,2,56,23,26.65333029,59.79023382,7.550090941,36.91852635,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
573,3,56,17,28.19912143,53.50567601,8.709291687999999,52.13580529,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
574,26,51,25,28.76488954,52.62741529,7.792508067999999,55.21606732,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
575,39,42,20,29.3499706,61.25353851,8.055908857999999,40.82840673,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
576,27,59,20,28.00937423,52.60950014,4.397698806,36.01203025,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
577,24,45,19,26.85851927,48.8246387,5.9523849570000005,34.7426459,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
578,7,40,17,31.2123945,40.92604945,8.532078732999999,53.78769958,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
579,15,45,23,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
580,26,52,23,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
581,20,45,16,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
582,34,54,24,31.2119298,41.55934359,5.026003659,68.80141783,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
583,19,51,25,26.80474415,48.23991436,3.5253661,43.87801983,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
584,29,41,21,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
585,20,50,22,30.99694676,46.42693735,9.406887533,38.31597852,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
586,11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
587,15,54,15,29.97604322,57.03184356,8.35495812,44.86052932,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
588,35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
589,9,59,25,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
590,40,45,18,30.43683729,55.20522037,5.261285926,30.92014047,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
591,35,38,19,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
592,14,58,17,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
593,40,55,18,30.38257873,40.5926071,7.115994051,47.95406479,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
594,18,36,23,24.01825377,53.76623369,7.214078621,35.03404425,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
595,35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
596,4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
597,22,51,16,27.96583691,61.34900107,8.639586199,70.10472076,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
598,33,47,17,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
599,2,51,17,25.87682261,45.96341933,5.838508699,38.53254678,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
600,16,51,21,31.01963639,49.97675220000001,3.532008668,32.81296548,mothbeans,6,7,7,Nariño,X,6,mothbeans,20.0,35.0,200.0,800.0
701,56,79,15,29.48439992,63.19915325,7.454532137,71.89090748,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
702,25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
703,42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
704,42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
705,44,58,18,28.03644051,65.06601664,6.814410927999999,72.49507741,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
706,50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
707,35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
708,30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
709,27,64,21,32.84213012,68.68401492,7.543804222999999,73.67166182,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
710,50,74,17,27.10053268,63.36085585,6.5408208,73.84949872,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
711,39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
712,57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
713,52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
714,55,66,22,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
715,51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
716,36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
717,59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
718,50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
719,30,65,25,32.88733849,64.59457409,7.70650895,71.50569456,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
720,20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
721,58,71,15,27.82592799,67.58618829999999,6.919243702,74.01229707,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
722,25,71,24,28.49538735,60.44848407,7.187721817999999,74.91559514,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
723,52,71,16,27.74274761,68.53997144,7.0758864720000005,71.78615328,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
724,40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
725,20,60,25,27.3254209,69.09047809,6.726469087999999,61.19250859,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
726,48,61,21,30.28496619,61.69295127,6.628264883,65.62859526,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
727,49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
728,48,62,15,25.36586097,66.6379724,7.538631462000001,65.81655892,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
729,32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
730,21,63,22,25.09737391,67.72837887,6.859409487000001,74.61649888,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
731,20,72,19,32.47648301,64.34848735,7.397190844,65.82045699999999,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
732,25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
733,41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
734,53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
735,39,60,21,34.89814946,63.59948557,6.97297656,64.72797143,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
736,25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
737,21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
738,57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
739,56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
740,49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
741,24,80,19,29.67892453,69.0854554,6.8080417220000005,65.66436565,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
742,49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
743,28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
744,55,78,21,33.39438752,62.93692886,6.602888248999999,63.57445989,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
745,50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
746,34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
747,20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
748,55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
749,23,70,15,34.600824700000004,63.11296779,7.403623355,60.41790253,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
750,53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
751,26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
752,33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
753,37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
754,33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
755,22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
756,20,68,17,30.11873003,60.11680815,6.578714842999999,71.72980375,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
757,43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
758,44,76,22,27.26458947,68.01232937,7.775306272000001,68.91754359,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
759,34,60,16,31.35730791,64.24992106,7.322555222999999,63.85668948,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
760,21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
761,25,68,19,29.39982732,64.25510719,7.1084501210000015,67.47677295,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
762,41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
763,28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
764,35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
765,52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
766,58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
767,34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
768,52,70,16,33.66855394,66.60416867,7.534811832999999,67.32520551,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
769,23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
770,42,58,25,27.45853567,62.90020977,6.513620917999999,69.46020927,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
771,37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
772,44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
773,21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
774,56,76,16,28.27265858,61.18956161,7.5131510760000015,63.29900785,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
775,29,76,15,28.541723600000005,64.2020154,7.0256077060000015,69.68862306,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
776,43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
777,55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
778,44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
779,29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
780,47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
781,40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
782,58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
783,41,74,18,28.75751783,61.02701476,6.599147297999999,73.37686831,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
784,58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
785,27,62,24,28.63005477,66.770943,7.353876754,62.2737345,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
786,27,60,17,26.41768321,63.64698302,7.026795358999999,64.42177127,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
787,52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
788,44,55,25,29.6321052,65.91359954,7.42160832,71.16331975,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
789,21,62,24,33.49077065,62.73317204,6.8473828910000005,65.45328463,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
790,60,59,22,31.86847286,66.74217464,7.191522601,74.22238583,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
791,33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
792,59,58,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
793,29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
794,59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
795,29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
796,58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
797,55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
798,42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
799,44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
800,38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,blackgram,8,7,7,Nariño,X,8,blackgram,20.0,35.0,400.0,1200.0
1001,91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1002,105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1003,108,92,53,27.40053601,82.96221306,6.276800323,104.9378,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1004,86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1005,80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1006,93,94,53,25.86632408,84.42379269,6.079178787999999,114.5357503,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1007,90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1008,108,89,53,29.55054817,78.06762846,5.808497603999999,99.34482238,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1009,108,88,55,26.28845991,83.390039,5.891458107,113.8729798,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1010,105,77,52,29.16226551,76.16151562,5.816622478999999,100.0075679,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1011,118,88,52,28.65003945,82.68752542,5.8431631610000005,98.75084366,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1012,101,87,54,29.07311132,76.50045221,6.376756632999999,100.1692639,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1013,95,75,50,28.08166093,75.26429821,5.623615687000001,118.2761894,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1014,106,85,53,27.1994597,78.80860679999998,5.91505509,99.72430835,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1015,86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1016,83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1017,85,95,47,25.94019018,78.3422098,6.211833161,119.84797,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1018,109,79,45,27.66752761,79.68542782,6.490074429,108.66464,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1019,100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1020,117,86,48,28.6956201,82.54195839,6.225225238999999,116.1616839,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1021,114,94,53,26.33544853,76.8532006,6.190757458999999,118.6858263,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1022,110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1023,94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1024,80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1025,114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1026,88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1027,112,73,48,29.244063800000006,77.32017166,5.7074889870000005,90.66727868,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1028,117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1029,111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1030,89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1031,93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1032,92,81,52,27.39341554,81.4654833,6.438137278999998,94.31102057,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1033,105,74,45,25.14517635,81.38204104,6.098369122,119.218154,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1034,102,71,48,28.65456263,79.28693687,5.695267822000001,102.4633775,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1035,94,91,51,29.16093424,76.67484233,5.6180944460000015,109.575944,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1036,116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1037,117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1038,119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1039,99,73,53,26.29039046,81.06003778,5.8717022110000014,118.6730366,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1040,91,84,52,29.14827211,78.71024836,6.390741836,117.536781,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1041,80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1042,101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1043,108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1044,100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1045,109,91,53,29.66727337,83.51014178,6.010095852999999,110.2511102,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
1046,82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,banana,11,10,10,Arauca,X,11,banana,21.0,35.0,1200.0,2500.0
