id,N,P,K,temperature,humidity,ph,rainfall,crop,crop_code,depto_code,id_depto,departamento_colombia,zona_vida,temperature_min,temperature_max,rainfall_min,rainfall_max,Longitud,Latitud
493,20,67,19,1.924.462.755,5.054.495.302,5.671.419.084,1.806.465.282,pigeonpeas,5,9,9,Atlántico,Matorral tropical,18.0,32.0,400.0,1000.0,"-74,96619347","10,67712202"
494,7,74,17,2.247.253.208,6.256.532.471,5.667.419.697.000.000,9.674.706.956,pigeonpeas,5,9,9,Atlántico,Matorral tropical,18.0,32.0,400.0,1000.0,"-74,96619347","10,67712202"
495,17,64,18,3.675.087.487,5.825.799.145,607.938.452,1.246.028.153,pigeonpeas,5,9,9,Atlántico,Matorral tropical,18.0,32.0,400.0,1000.0,"-74,96619347","10,67712202"
496,35,71,17,2.989.286.629,6.635.375.127,6.931.924.962.999.990,1.981.403.003,pigeonpeas,5,9,9,Atlántico,Matorral tropical,18.0,32.0,400.0,1000.0,"-74,96619347","10,67712202"
497,11,72,22,2.937.735.586,4.482.294.584,6.842.744.374,17.240.168,pigeonpeas,5,9,9,Atlántico,Matorral tropical,18.0,32.0,400.0,1000.0,"-74,96619347","10,67712202"
498,20,60,22,2.965.052.947,4.289.833.235,6.876.572.502.999.990,1.869.226.052,pigeonpeas,5,9,9,Atlántico,Matorral tropical,18.0,32.0,400.0,1000.0,"-74,96619347","10,67712202"
499,10,71,18,1.954.284.889,6.634.777.265,6.151.029.296,17.311.069.819.999.900,pigeonpeas,5,9,9,Atlántico,Matorral tropical,18.0,32.0,400.0,1000.0,"-74,96619347","10,67712202"
500,33,61,24,2.004.611.791,4.893.905.624,4.567.446.499,1.224.564.203,pigeonpeas,5,9,9,Atlántico,Matorral tropical,18.0,32.0,400.0,1000.0,"-74,96619347","10,67712202"
501,3,49,18,2.791.095.209,6.470.930.606,3.692.863.601,3.267.891.866,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
502,22,59,23,2.732.220.619,5.127.868.781,4.371.745.575,365.037.914,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
503,36,58,25,2.866.024.187,593.189.118,8.399.135.957.999.990,3.692.629.678,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
504,4,43,18,2.902.955.344,6.109.387.478,8.840.656.256,7.298.016.599,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
505,29,54,16,2.778.031.515,5.465.030.015,8.153.022.903,3.205.025.323,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
506,32,43,22,3.199.928.579,541.077.461,5.270.749.441,716.266.696,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
507,14,55,15,2.733.580.911,5.527.755.933,8.050.304.395,7.344.775.287,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
508,5,35,20,2.892.952.635,5.357.014.709,9.679.240.873,6.635.634.104,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
509,25,57,24,2.765.472.156,5.859.986.279,6.974.978.386,3.694.255.012,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
510,11,53,24,2.852.396.666,5.577.264.351,739.389.918,6.132.935.611,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
511,40,49,17,3.102.215.872,4.589.239.456,668.727.523,5.356.783.314,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
512,38,56,25,2.574.095.321,4.538.497.051,788.118.645,6.743.488.235,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
513,27,43,23,3.170.447.482,5.685.420.099,5.875.333.778,4.494.317.432,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
514,24,38,22,2.447.876.451,5.851.663.927,8.202.706.015,3.496.933.295,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
515,23,45,21,3.146.511.256,5.179.939.437,8.985.348.193,7.444.330.654,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
516,29,57,20,2.560.973.447,507.330.069,587.707.519,5.339.249.517,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
517,31,35,23,3.030.260.453,4.718.283.631,7.707.595.055,6.804.039.813,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
518,0,55,25,2.817.489.437,436.672.299,4.524.171.562,4.578.172.762,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
519,7,45,22,2.550.634.557,448.302.551,9.926.212.291,7.432.635.105,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
520,17,58,25,3.112.896.766,4.358.788.762,6.455.592.696,3.276.742.894,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
521,11,44,17,2.634.043.268,5.559.160.391,8.016.210.782,351.051.197,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
522,22,49,22,2.823.494.706,615.620.517,371.105.919,7.266.666.443,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
523,9,51,19,2.704.453.473,4.932.609.633,549.091.063,4.825.207.759,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
524,28,48,15,2.516.125.354,5.525.435.777,9.254.089.438,4.089.732.789,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
525,26,50,19,273.179.125,5.166.921.088,6.005.242.945,3.255.919.573,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
526,36,56,20,254.123.765,4.966.474.269,7.437.078.236,3.187.416.982,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
527,8,60,18,3.121.629.982,4.601.868.196,3.808.429.173,531.205.277,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
528,24,37,21,30.573.999,5.822.686.794,5.818.219.385,6.274.803.826,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
529,22,43,24,2.542.517.036,5.322.082.660.000.000,452.363.558,4.619.374.559,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
530,36,43,24,2.709.400.578,4.365.305.437,3.510.404.312,4.153.749.535,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
531,22,44,24,2.430.935.081,5.632.938.343,6.030.447.288,5.899.536.268,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
532,17,43,22,3.006.142.622,4.590.067.655,5.498.340.807.999.990,410.550.915,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
533,8,45,15,2.809.568.993,6.098.353.839.999.990,461.136.408,3.384.110.759,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
534,7,56,23,2.633.908.791,4.000.933.429,5.545.219.232.000.000,5.550.429.227,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
535,36,57,16,2.861.409.059,5.714.218.792,8.292.875.733.999.990,5.702.891.698,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
536,11,45,19,2.870.012.137,44.359.648,3.828.031.463,4.411.622.138,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
537,6,36,22,2.421.610.338,5.979.236.306,8.869.532.817,4.224.783.476,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
538,17,57,20,2.850.677.929,4.520.094.476,3.793.575.185,661.761.456,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
539,4,47,20,2.597.948.991,6.495.585.424,4.193.189.124,7.219.245.835,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
540,9,49,16,3.088.482.722,4.136.561.835,7.661.537.347.999.990,55.053.805,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
541,25,51,24,255.042.419,6.166.852.372,9.392.694.614,6.507.981.523,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
542,36,44,21,2.512.528.913,5.133.189.406,4.516.154.055,3.848.678.973,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
543,21,38,20,2.710.508.014,6.356.791.363,5.794.289.715,6.220.279.647,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
544,37,57,20,311.006.247,4.482.069.159,7.354.286.985,7.079.934.452,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
545,32,48,18,2.645.707.778,5.640.226.277,5.993.513.566,6.416.167.699,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
546,29,44,20,3.004.132.304,6.356.222.995,8.620.107.545,3.183.192.392,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
547,25,51,18,2.777.799.528,5.482.130.787,945.949.344,5.028.438.729,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
548,10,44,24,3.099.256.944,4.302.151.392,80.344.125,5.827.600.682,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
549,23,35,18,264.908.332,4.736.534.833,5.414.492.777,3.699.362.831,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
550,9,60,23,3.196.987.867,5.717.377.029,62.760.043.360.000.000,6.425.520.357,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
551,3,58,21,2.536.140.526,4.682.652.785,9.160.691.747,5.560.523.179,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
552,22,42,22,2.554.249.137,5.696.640.758,7.887.658.711,4.846.797.044,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
553,12,39,21,2.899.319.096,6.285.948.245,8.183.844.843,704.713.043,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
554,39,36,22,2.934.317.422,6.050.320.928,9.072.011.412,3.403.335.472,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
555,32,41,16,2.863.618.921,6.139.451.307,7.702.287.236,6.854.877.876,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
556,30,41,15,2.483.206.631,4.417.085.032,588.509.677,520.810.886,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
557,19,36,22,2.544.689.075,5.855.363.573,616.496.284,5.704.826.619,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
558,4,46,15,3.101.274.943,6.240.392.519,3.504.752.314,6.377.192.383,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
559,21,39,20,2.706.179.658,523.003.173,7.388.007.482.999.990,6.074.583.498,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
560,35,57,25,270.956.288,4.226.206.161,8.340.398.059,7.112.710.390.000.000,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
561,22,55,24,2.856.800.579,5.730.636.014,866.077.954,6.453.027.638,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
562,35,51,17,2.879.929.247,4.984.213.387,3.558.822.825,4.085.534.718,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
563,17,56,17,2.794.293.692,4.541.393.636,59.565.851,6.966.289.997,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
564,28,57,17,3.047.757.686,6.158.245.338,9.416.003.106,6.186.633.917,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
565,22,36,16,3.058.139.475,5.077.148.138,818.422.855,6.458.559.639,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
566,11,41,19,2.685.911.286,4.181.420.849,5.131.779.302,4.413.827.124,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
567,38,38,18,2.631.051.759,6.118.749.126,6.294.130.312.999.990,3.573.403.813,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
568,23,37,24,2.877.833.449,442.252.605,7.991.902.443,3.395.825.723,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
569,25,35,20,2.890.245.417,4.335.365.671,8.923.095.695,7.190.018.566,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
570,40,45,20,2.937.687.468,5.769.622.912,6.878.498.176,3.834.303.462,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
571,23,58,19,2.417.093.241,5.825.204.566,5.243.634.848.999.990,5.918.953.429,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
572,2,56,23,2.665.333.029,5.979.023.382,7.550.090.941,3.691.852.635,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
573,3,56,17,2.819.912.143,5.350.567.601,8.709.291.687.999.990,5.213.580.529,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
574,26,51,25,2.876.488.954,5.262.741.529,7.792.508.067.999.990,5.521.606.732,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
575,39,42,20,293.499.706,6.125.353.851,8.055.908.857.999.990,4.082.840.673,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
576,27,59,20,2.800.937.423,5.260.950.014,4.397.698.806,3.601.203.025,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
577,24,45,19,2.685.851.927,488.246.387,59.523.849.570.000.000,347.426.459,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
578,7,40,17,312.123.945,4.092.604.945,8.532.078.732.999.990,5.378.769.958,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
579,15,45,23,2.420.422.636,6.143.378.674,7.224.193.642,460.203.959,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
580,26,52,23,2.998.835.437,4.960.384.796,4.931.890.506,5.292.929.636,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
581,20,45,16,2.993.964.907,5.461.813.464,4.626.212.446,4.543.669.946,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
582,34,54,24,312.119.298,4.155.934.359,5.026.003.659,6.880.141.783,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
583,19,51,25,2.680.474.415,4.823.991.436,35.253.661,4.387.801.983,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
584,29,41,21,3.149.398.069,6.284.916.863,886.979.671,6.456.807.592,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
585,20,50,22,3.099.694.676,4.642.693.735,9.406.887.533,3.831.597.852,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
586,11,40,23,2.961.253.065,6.304.749.127,580.428.611,501.978.269,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
587,15,54,15,2.997.604.322,5.703.184.356,835.495.812,4.486.052.932,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
588,35,55,22,3.088.883.074,5.262.696.801,8.634.929.739,5.551.932.414,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
589,9,59,25,3.039.321.309,6.016.299.493,7.699.200.949,3.537.493.212,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
590,40,45,18,3.043.683.729,5.520.522.037,5.261.285.926,3.092.014.047,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
591,35,38,19,2.532.688.786,6.318.180.319,9.112.771.682,3.271.129.281,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
592,14,58,17,3.053.684.308,5.996.664.731,4.605.700.542,3.348.919.022,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
593,40,55,18,3.038.257.873,405.926.071,7.115.994.051,4.795.406.479,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
594,18,36,23,2.401.825.377,5.376.623.369,7.214.078.621,3.503.404.425,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
595,35,52,15,2.869.841.277,6.114.754.363,993.509.073,6.567.591.794,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
596,4,59,22,2.933.743.412,4.900.323.081,8.914.074.888,4.244.054.315,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
597,22,51,16,2.796.583.691,6.134.900.107,8.639.586.199,7.010.472.076,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
598,33,47,17,2.486.803.974,4.827.531.965,8.621.514.073,639.187.654,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
599,2,51,17,2.587.682.261,4.596.341.933,5.838.508.699,3.853.254.678,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
600,16,51,21,3.101.963.639,4.997.675.220.000.000,3.532.008.668,3.281.296.548,mothbeans,6,7,7,Nariño,Matorral tropical,20.0,35.0,200.0,800.0,"-77,87056598","1,572202121"
701,56,79,15,2.948.439.992,6.319.915.325,7.454.532.137,7.189.090.748,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
702,25,62,21,2.673.433.965,6.813.999.721,7.040.056.094,6.715.096.376,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
703,42,61,22,2.627.274.407,6.228.814.857,7.418.650.668,7.023.207.557,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
704,42,73,25,3.403.679.184,6.721.113.844,6.501.869.314,7.323.573.601,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
705,44,58,18,2.803.644.051,6.506.601.664,6.814.410.927.999.990,7.249.507.741,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
706,50,55,16,2.881.460.716,6.533.538.112,7.581.442.888,6.226.242.533,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
707,35,72,21,3.403.619.494,6.428.791.388,7.741.418.772,6.685.510.868,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
708,30,64,20,338.642.935,6.157.072.498,6.573.531.614,6.802.199.825,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
709,27,64,21,3.284.213.012,6.868.401.492,7.543.804.222.999.990,7.367.166.182,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
710,50,74,17,2.710.053.268,6.336.085.585,65.408.208,7.384.949.872,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
711,39,73,24,2.565.842.532,6.118.235.808,722.405.917,6.928.607.828,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
712,57,67,25,3.234.744.009,6.661.452.812,7.551.364.319,6.455.882.254,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
713,52,63,19,2.958.949.031,6.832.176.769,6.928.898.659,6.753.021.213,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
714,55,66,22,3.091.219.459,6.879.427.388,7.747.775.262.999.990,6.663.830.637,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
715,51,56,18,2.812.787.838,642.097.765,6.706.505.915,7.086.340.755,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
716,36,66,15,3.008.545.364,6.934.811.988,6.668.238.556,671.367.443,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
717,59,55,19,3.174.379.487,6.251.007.687,7.332.375.138,6.897.097.538,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
718,50,58,23,2.781.326.852,6.250.460.464,7.596.802.025,6.975.555.541,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
719,30,65,25,3.288.733.849,6.459.457.409,770.650.895,7.150.569.456,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
720,20,62,18,2.936.358.721,6.498.742.947,7.366.542.647,6.191.208.707,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
721,58,71,15,2.782.592.799,6.758.618.829.999.990,6.919.243.702,7.401.229.707,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
722,25,71,24,2.849.538.735,6.044.848.407,7.187.721.817.999.990,7.491.559.514,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
723,52,71,16,2.774.274.761,6.853.997.144,70.758.864.720.000.000,7.178.615.328,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
724,40,63,18,3.041.588.462,6.766.323.804,674.441.168,6.302.473.185,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
725,20,60,25,273.254.209,6.909.047.809,6.726.469.087.999.990,6.119.250.859,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
726,48,61,21,3.028.496.619,6.169.295.127,6.628.264.883,6.562.859.526,blackgram,8,7,7,Nariño,Matorral tropical,20.0,35.0,400.0,1200.0,"-77,87056598","1,572202121"
